0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-2,-1.88,0.25,-0.63,-2.38,-0.63,0.5,-0.88,-0.5,-2.75,0.5,0,4.38,-2.88,-1.25,-3,-5.38,-1.88,-2.38,-1.12,1.25,0,0.75,0.75,0.25,0.88,1,1.88,4.63,1.25,2.88,-9.88,-2.25,-9.88,27,7.63,0.813952861
-2.13,-1.88,0.25,-0.75,-2.5,-0.5,0.5,-1,-0.63,-2.75,0.5,0.12,4.5,-2.88,-1,7,-5.38,-1.75,-2.38,-1.12,1.25,0,0.5,0.25,0,1,0.88,1.75,4.38,1.37,2.75,-4.38,-14.5,-8.63,21.75,-0.88,0.774075937
-2.13,-1.88,0.25,-0.75,-2.63,-0.5,0.5,-0.88,-0.63,-2.75,0.63,0.25,4.63,-2.88,-1.12,5.63,-5.25,-1.75,-2.38,-0.63,1.12,-0.5,0.63,0.63,0,1.37,0.88,1.37,4.38,1.37,2.75,-5.63,-10,3.63,7.63,-10.75,0.734730019
-2,-1.75,0.12,-0.88,-2.5,-0.75,0.5,-0.75,-0.63,-2.75,0.37,0.25,4.75,-3,-1,0.75,-5.25,-1.88,-2.5,-0.5,1,-0.5,1,0.5,0.25,1.5,0.63,1.12,4.75,1.5,2.75,-26.75,-18.12,37.63,-1.88,-9.5,0.699096031
-2,-1.75,0,-0.75,-2.38,-0.63,0.5,-0.75,-0.63,-2.75,0.75,0.12,3.13,-2.5,-1.5,5.25,-5.25,-1.88,-2.13,-0.75,0.63,-0.25,1.12,0.5,0.63,1.25,0.37,1.12,4.88,1.5,2.75,-14,6.75,6.88,0.12,-10.63,0.669578233
-2,-1.88,0,-0.5,-2.5,-0.63,0.5,-0.75,-0.88,-2.88,0.63,0.12,3.63,-2.88,-1.25,-0.5,-5.13,-1.88,-2.13,-0.88,0.37,0,1.25,0.5,0.63,1,0.25,1.5,5,1.37,2.88,-18.37,26.5,3.63,0.12,-10.75,0.64845885
-2,-1.88,0,-0.75,-2.5,-0.63,0.5,-0.88,-0.88,-2.75,0.63,0.25,4.13,-2.75,-1.63,0.37,-5.13,-2.13,-2.13,-1.25,0.37,0,1,0.63,0.37,0.63,-0.12,1.75,4.88,1.37,3,-8.5,12.13,-5.63,-9.25,0,0.637514429
-2,-2,0.12,-0.75,-2.5,-0.5,0.5,-1.12,-0.88,-2.75,0.37,0,5.13,-3,-1.5,0.37,-5.38,-1.63,-2.25,-1.5,1,0.12,1.12,0.75,0.5,0.5,0.12,1.88,4.75,1.5,2.88,6.38,7,-0.25,-9.75,10.25,0.637652914
-2.13,-1.88,0.12,-0.75,-2.5,-0.5,0.75,-1,-0.75,-2.63,0.63,0.25,5.13,-2.75,-1.5,0.63,-5.5,-1.5,-2.13,-1.37,0.75,0.12,0.88,1.12,0.25,0.37,0.63,1.75,4.75,1.88,2.88,6.88,-1.88,-14.5,-5,-17.25,0.648663596
-2.13,-1.88,0.12,-0.75,-2.5,-0.5,0.63,-0.88,-0.63,-2.63,0.5,0,8.75,-2.88,-1.12,0.37,-5.13,-1.37,-2.63,-1.25,1,-0.25,1.5,1,-0.25,0.88,0.5,1.63,4.75,1.63,2.75,8,-5.63,-14.5,5,-14.5,0.66972359
-2,-1.88,0.12,-0.75,-2.38,-0.37,0.37,-0.88,-0.63,-2.88,0.5,0.25,4.5,-2.75,-1.37,0.37,-4.75,-1.75,-2.63,-1.12,0.88,-0.12,1.75,0.75,-0.25,0.88,0.5,1.63,5.25,1.63,2.5,4.5,-9.75,-15.63,-17.37,-4.75,0.699700352
-2,-1.88,0.12,-0.5,-2.38,-0.5,0.5,-0.88,-0.75,-2.75,0.25,0.37,4.63,-2.75,-1.25,-1.25,-5.13,-1.88,-2.5,-1.12,0.88,-0.25,1.37,0.25,0,0.88,0.5,1.75,5.13,1.5,2.5,-5.5,-9.63,-5,-31.25,-5.5,0.736280006
-2.13,-1.88,0.12,-0.37,-2.38,-0.75,0.63,-0.75,-0.75,-2.63,0.63,0.37,3.75,-2.88,-1.37,-4.38,-4.88,-2,-2.5,-1,0.88,0.37,1.37,0.12,0.25,1,0.5,2,5.13,1.25,2.63,-10.38,-9.38,-12.5,-20.75,22.5,0.776826816
-2.13,-1.88,0.12,-0.63,-2.5,-0.5,0.5,-0.88,-0.75,-2.63,0.88,0.37,4.38,-2.88,-1.37,-4.5,-5.13,-2.25,-2.25,-1.12,0.63,0.12,1.12,-0.12,0.25,0.88,0.37,2,5,1.12,2.75,-10,0.25,-39.88,-9.25,25.75,0.819214638
-2,-1.88,0.25,-0.63,-2.75,-0.63,0.5,-1,-0.75,-2.63,0.5,0.37,4.63,-3.13,-1.25,-4.38,-5.38,-2,-2.25,-1.12,0.88,0.5,0.75,0.25,0.25,0.75,0.37,2,4.63,1.12,2.75,1,3.5,-15.25,2,6.88,0.862337321
-2,-1.88,0.12,-0.5,-2.5,-0.63,0.5,-0.88,-0.5,-2.5,0.63,-0.12,4.25,-2.88,-1,1.37,-5.38,-1.88,-2.38,-1.12,1.37,0.5,0.63,0.63,0.25,0.75,1,1.88,4.25,1.5,2.88,0.37,-16.37,-7.88,26.37,8.38,0.906046614
-2,-1.88,0.25,-0.75,-2.63,-0.5,0.5,-1,-0.63,-2.5,0.63,0.25,5,-2.88,-0.88,6.88,-5.38,-1.88,-2.5,-1.25,1,-0.25,0.37,0.75,0.12,1.25,1,1.75,4.13,1.5,2.75,0.25,-10.63,-8,5.75,-5.63,0.950539984
-2.13,-1.88,0.37,-0.75,-2.5,-0.63,0.5,-0.75,-0.63,-2.88,0.5,0.37,5,-2.5,-1.25,0.63,-5.25,-2,-2.5,-0.5,1.12,-0.5,1.12,0.75,0,1.37,0.88,1.37,4.75,1.5,2.75,-18.75,-10.63,12,5.5,-10.75,0.995166318
-2,-1.88,0.12,-0.75,-2.5,-0.5,0.37,-0.88,-0.37,-2.75,0.5,0.12,3.38,-2.75,-1.12,1.88,-5.13,-2,-2.38,-0.5,0.75,-0.75,1.12,0.63,0.5,1.5,0.75,1.25,4.88,1.5,2.75,-24.5,-2.75,4.38,-5.5,-10.13,1.037843948
-2,-1.75,0.12,-0.75,-2.25,-0.5,0.5,-0.88,-0.75,-2.88,0.5,0.12,2.88,-2.88,-1.37,5.25,-5,-2,-2,-0.75,0.63,0,1.12,0.5,0.75,1,0.37,1.25,5,1.5,2.88,-8.75,7.25,7.38,-0.75,-8.88,1.075842742
-2,-1.88,0,-0.88,-2.5,-0.63,0.5,-0.75,-0.88,-2.75,0.75,0.12,4.13,-2.75,-1.63,0.12,-5.25,-2,-2,-1,0.37,0.25,1,0.5,0.63,1,0.12,1.63,4.88,1.25,2.88,-4.75,27.62,2.63,0.88,-5,1.107170711
-2,-1.88,0.12,-0.75,-2.63,-0.63,0.63,-0.88,-0.63,-2.63,0.5,0.25,4.38,-2.88,-1.37,0.37,-5.38,-1.75,-2.13,-1,0.5,0,0.63,0.37,0.5,0.63,0.12,1.88,4.88,1.37,3,0.75,14.63,-10.63,-9.75,0.37,1.131255451
-2,-1.88,0.25,-0.63,-2.5,-0.5,0.63,-0.88,-0.63,-2.75,0.5,0,5.13,-3.13,-1.25,0.88,-5.25,-1.5,-2.25,-1.5,0.75,0,0.88,1.12,0.37,0.37,0.37,1.75,4.75,1.75,3,22.37,6.25,-15.38,-9.75,-18.62,1.148772505
-2.13,-1.88,0.12,-0.75,-2.5,-0.63,0.75,-1,-0.75,-2.75,0.5,0.25,12.38,-3,-1.25,0.75,-5.25,-1.63,-2.25,-1.37,0.88,0,0.88,1,-0.12,0.5,0.5,1.88,4.75,1.88,2.88,25.37,-0.37,0,-5.13,-21.5,1.161268861
-2.13,-1.88,0.12,-0.75,-2.5,-0.25,0.5,-0.88,-0.63,-2.75,0.5,0.25,5.13,-2.75,-1.25,0,-4.5,-1.75,-2.63,-1,0.88,-0.12,1.63,0.88,-0.25,1,0.5,1.63,5.13,1.75,2.75,7.63,-0.5,0.88,-2.25,-9.38,1.170763796
-2,-1.88,0.12,-0.63,-2.25,-0.5,0.37,-1,-0.63,-2.88,0.37,0.37,3.75,-2.75,-1.37,0.12,-4.75,-1.88,-2.63,-1.12,0.75,-0.5,1.5,0.75,-0.37,0.88,0.5,1.63,5.25,1.5,2.63,2.88,-9.88,-15.25,-37.75,-10.88,1.179378375
-2,-1.75,0.12,-0.75,-2.5,-0.5,0.25,-0.88,-0.63,-2.88,0.5,0.37,4,-2.75,-1.37,-1.63,-4.88,-2,-2.5,-1,0.88,0.75,1.5,0.25,0.25,0.75,0.5,1.63,5.25,1.5,2.63,-10.63,-9.75,4.25,-10.75,-4,1.188995663
-2.13,-1.88,0.25,-0.5,-2.38,-0.75,0.5,-0.88,-0.63,-2.5,0.63,0.25,3.88,-2.75,-1.25,-4.5,-5,-2,-2.25,-1.12,0.75,0.25,1.25,0.12,0.25,0.88,0.5,2.25,5.13,1.5,2.75,-9.63,-4.63,-28.62,-14.13,27.12,1.201040347
-2,-1.75,0.12,-0.37,-2.5,-0.63,0.5,-0.88,-0.88,-2.75,0.75,0.37,4.13,-2.88,-1.25,-3.25,-5.13,-2,-2.25,-1.12,0.88,0.37,0.5,0.12,0.25,0.75,0.37,2.13,4.75,1.12,2.88,-10,0.63,-28.75,0.75,13.63,1.216273622
-2,-1.88,0.25,-0.63,-2.63,-0.63,0.5,-0.88,-0.75,-2.5,0.37,0.12,4.63,-2.75,-0.88,-4.5,-5.25,-1.88,-2.38,-0.88,1.5,0,0.88,0.63,0.12,0.63,1,2,4.63,1.25,2.88,-9.38,-12.63,-10.88,26.12,6.63,1.234394937
-2,-1.88,0.12,-0.63,-2.63,-0.37,0.37,-1,-0.63,-2.63,1,0,4.88,-2.88,-1.12,5.5,-5.13,-1.88,-2.5,-1.25,1.5,0,0.63,0.63,0,0.88,1,1.88,4.38,1.5,2.75,0.5,-15.38,-4.5,3.5,-0.63,1.253821021
-2,-1.88,0.25,-0.75,-2.38,-0.5,0.37,-0.88,-0.63,-2.75,0.63,0.25,4.63,-2.75,-1,1.12,-5.25,-1.75,-2.63,-0.5,1.12,-0.37,0.75,0.63,0,1.25,1,1.63,4.38,1.5,2.75,-1.12,-10.38,13,14.25,-10.38,1.271738599
-2,-1.75,0.12,-0.75,-2.5,-0.5,0.5,-0.75,-0.63,-2.88,0.37,0.12,4.75,-2.38,-1.25,3.13,-5.13,-1.75,-2.5,-0.63,1,-0.75,1,0.5,0.25,1.25,0.63,1.37,4.75,1.5,2.75,-31.62,-9.63,38.38,9.75,-9.38,1.284434923
-2,-1.88,0.12,-0.88,-2.5,-0.5,0.5,-0.75,-0.63,-2.75,0.5,0.25,2.13,-2.75,-1.5,5.13,-5.13,-2,-2.25,-0.75,0.5,-0.5,1.37,0.5,0.63,1.25,0.63,1.12,4.88,1.37,2.75,-9.88,-3.75,3,-6,-9.5,1.287816874
-2,-1.75,0,-0.75,-2.5,-0.63,0.63,-0.88,-0.88,-2.88,0.63,0.12,3.13,-2.75,-1.37,4.88,-5.25,-1.88,-1.88,-0.88,0.37,0,1.25,0.63,0.63,1,0.25,1.63,5,1.37,3,-9.88,17.37,4.38,-10.5,1.12,1.278183046
-2,-1.75,0,-0.75,-2.5,-0.75,0.63,-0.63,-0.75,-2.88,0.63,0.12,3.88,-2.75,-1.63,0.25,-5.25,-2,-2.25,-1.12,0.25,0,1.12,0.37,0.37,0.5,-0.12,1.75,4.75,1.5,2.88,-3.88,26,-0.5,-9.5,0.63,1.253544376
-2,-1.88,0.12,-0.63,-2.5,-0.63,0.63,-1,-0.88,-2.75,0.5,0,4.75,-3,-1.25,0.75,-5.38,-1.5,-2.25,-1.37,0.88,-0.12,1.12,1.12,0,0.37,0.12,1.75,4.88,1.63,2.88,11.75,6.63,-10.38,-4.63,10.13,1.214882701
-2,-1.88,0.12,-1,-2.5,-0.37,0.37,-1,-0.5,-2.88,0.5,0.12,3.75,-2.88,-1.5,0.5,-4.88,-1.88,-2.63,-0.88,0.63,-0.12,1.5,0.88,-0.25,0.88,0.5,1.63,4.63,1.63,2.75,9.13,-10.25,-14.88,-2.63,-15.38,1.165811367
-2,-1.88,0.12,-0.63,-2.5,-0.5,0.5,-0.88,-0.75,-2.63,0.5,0.12,3.88,-2.88,-1.37,-5,-5.13,-2.13,-2.38,-1,0.75,0.25,1.12,0.25,0.25,0.75,0.5,2.13,5.13,1.37,2.63,-10.13,-9.5,-12.25,-19.75,22.75,1.110795922
-2,-1.88,0.37,-0.5,-2.5,-0.63,0.5,-1,-0.5,-2.63,0.5,0,4.88,-3.13,-0.88,2.38,-5.25,-1.88,-2.38,-1.12,1.37,-0.5,0.37,0.63,0,1.37,0.75,2,4.5,1.25,2.88,-10,-2.13,-10.5,22.62,4.38,1.053664563
-2.13,-1.75,0.25,-0.63,-2.5,-0.63,0.5,-0.75,-0.5,-2.88,0.63,0.25,4.88,-2.75,-1.25,2,-5.25,-1.88,-2.63,-0.75,0.75,-0.25,1.12,0.63,0.75,1.25,0.75,1.5,4.5,1.5,2.75,-19.5,-10.13,36.75,6,-10,0.997100658
-2,-1.75,0.12,-0.5,-2.5,-0.63,0.63,-0.88,-0.88,-2.88,0.63,0,4.38,-2.88,-1.5,0.37,-5.38,-2,-2.13,-1,0.37,0,1,0.63,0.37,0.5,0,1.5,4.75,1.37,2.88,-2,26.75,2.88,-11.63,-0.63,0.942694181
-2,-1.88,0,-0.75,-2.5,-0.37,0.5,-1,-0.75,-2.75,0.37,0.12,11.5,-2.88,-1.12,0.88,-5,-1.75,-2.63,-1.5,0.88,-0.25,1.12,1.12,-0.12,0.88,0.37,1.75,4.75,1.75,2.75,31.62,4.88,-0.37,-4.25,-16.75,0.891151225
-2.13,-1.88,0.12,-0.75,-2.38,-0.63,0.37,-0.88,-0.63,-2.88,0.5,0.37,5,-2.5,-1.25,-0.75,-4.88,-2,-2.5,-0.88,0.88,0.37,1.63,0.25,0.25,0.88,0.63,1.75,5.25,1.75,2.5,-0.5,-8.88,-14.5,-36.38,-8.75,0.84251419
-2,-1.88,0.12,-0.63,-2.38,-0.63,0.5,-0.88,-0.88,-2.63,0.63,0.25,4,-2.88,-1.25,-3.75,-5.25,-2,-2.25,-1,1,0.12,0.88,0.25,0.12,0.63,0.37,2.38,4.75,1.12,2.75,-9.88,-0.12,-42.75,-4.25,27.12,0.79638421
-2.13,-1.88,0.12,-0.63,-2.63,-0.5,0.5,-1,-0.5,-2.75,0.75,0,4.88,-2.75,-1.12,6,-5.38,-1.75,-2.5,-0.37,1,-0.37,1,0.75,0.12,1.37,1,1.88,4.25,1.37,2.75,-4.63,-19.62,-4.25,8.25,-5.5,0.752146711
-2,-1.75,0,-1,-2.5,-0.63,0.37,-0.75,-0.63,-2.75,0.5,0.12,2.38,-2.75,-1.25,4.5,-5.25,-1.75,-1.88,-0.63,0.5,-0.12,1.12,0.12,0.63,1.12,0.63,1.25,4.88,1.37,2.75,-14.5,-4.13,12.13,-1.25,-9.63,0.709203806
-2,-1.88,0,-0.63,-2.5,-0.5,0.63,-0.88,-0.75,-2.63,0.63,0,5.63,-3.13,-1.12,0.88,-5.25,-1.37,-2.13,-1.5,0.88,-0.25,1,1.12,0.12,0.25,0.12,1.63,4.88,1.37,3,0.37,10.38,-11.38,-10,5.25,0.667212643
-2.13,-1.88,0.25,-0.75,-2.5,-0.37,0.5,-1,-0.63,-2.88,0.25,0,3.5,-3,-1.12,0.12,-4.75,-1.75,-2.5,-1,0.63,-0.12,1.5,0.75,-0.25,1,0.5,1.63,4.75,1.75,2.63,5.25,-5.38,-15,-3.75,-13.75,0.626227659
-2,-1.88,0.12,-0.63,-2.13,-0.63,0.37,-0.88,-0.75,-2.63,0.5,0,3.63,-2.88,-1.63,-4.75,-5,-2.13,-2.38,-0.88,0.75,0.25,1,0,0.25,1,0.5,1.5,5.13,1.37,2.63,-10.38,1.25,-11.88,-15.75,12.38,0.586694758
-2,-1.88,0.12,-0.75,-2.5,-0.63,0.63,-1,-0.63,-2.75,0.63,0,4.63,-2.88,-1,-3.63,-5.38,-1.88,-2.38,-1.12,1.25,0.12,0.63,0.63,0.12,1,0.5,2.13,4.75,1.12,2.75,-9.38,-1.63,-10.13,13.38,6.25,0.549353141
-2,-1.88,0.12,-0.63,-2.5,-0.5,0.37,-0.88,-0.5,-2.88,0.5,0.12,5,-2.75,-0.88,1.25,-5.25,-1.88,-2.5,-0.63,1,-0.37,1,0.63,0.63,1.25,0.88,1.63,4.38,1.5,2.75,-6.38,-15.88,32.75,6.38,0.5,0.515168119
-2,-1.75,0,-0.75,-2.5,-0.88,0.63,-0.88,-0.88,-2.88,0.63,0,4.13,-2.5,-1.5,0,-5.25,-2,-2,-0.88,0.25,-0.12,0.88,0.25,0.37,0.63,0.25,1.5,4.88,1.37,2.88,-9,10.88,7.63,-10.63,-9.88,0.485390408
-2,-1.88,0.12,-0.63,-2.5,-0.37,0.63,-1,-0.75,-2.63,0.37,0.12,9.38,-3.13,-1.37,0.25,-5.25,-1.75,-2.63,-1.37,1,-0.12,0.75,1,0,0.75,0.12,1.75,4.75,1.75,2.88,26.75,8,-15.63,-4.63,-8.38,0.46174813
-2,-1.88,0.12,-0.75,-2.13,-0.5,0.37,-0.88,-0.75,-2.88,0.75,0.37,4.75,-2.88,-1.25,-0.12,-5,-2,-2.5,-1,0.75,0,1.25,0.12,0.25,1,0.63,1.63,5.25,1.75,2.63,4.13,-9.88,-15,-23.87,-10.63,0.446695553
-2.13,-1.88,0.12,-0.5,-2.38,-0.63,0.63,-0.88,-0.88,-2.63,0.63,0.37,4,-3,-1.25,-10.13,-5.38,-2.13,-2.25,-1.12,1.25,0.25,0.75,0.63,0.12,0.88,0.37,2.25,5.13,1.12,2.75,-10.88,0.25,-38.25,-14.13,30.87,0.443545379
-2.13,-1.88,0.12,-0.75,-2.5,-0.5,0.5,-1,-0.5,-2.88,0.75,0.12,4.63,-2.63,-0.88,6.38,-5.25,-1.88,-2.5,-0.63,1.12,-0.75,1,0.63,0,1.25,1,1.88,4.38,1.37,2.88,-4.38,-14,-9.5,11.25,-1,0.456108675
-2,-1.75,0.12,-0.75,-2.38,-0.63,0.5,-0.75,-0.75,-2.75,0.63,0.12,2.63,-3,-1.37,0.12,-5.13,-1.88,-2,-0.88,0.63,-0.37,1.12,0.37,0.75,1,0.63,1.37,4.88,1.63,2.75,-15.63,-3.88,21.37,-5.38,-10,0.487347028
-2,-1.88,0.12,-0.75,-2.63,-0.63,0.5,-0.88,-0.75,-2.75,0.63,-0.12,5,-2.75,-1.37,1.25,-5.38,-1.63,-2.13,-1.37,0.75,0,0.75,1.12,0.25,0.37,-0.25,1.63,5,1.5,2.88,1.88,8.88,-10.25,0.25,6.13,0.537233903
-2.13,-1.88,0.25,-0.75,-2.5,-0.5,0.5,-1,-0.5,-2.75,0.63,0.25,4.5,-2.75,-1.25,0.5,-4.88,-1.75,-2.63,-0.88,0.88,-0.25,1.63,0.63,-0.37,1,0.37,1.75,4.75,1.75,2.88,7,-5,-14.75,-4.38,-10.5,0.60154634
-2,-1.88,0,-0.75,-2.25,-0.75,0.5,-0.75,-0.75,-2.63,0.75,0.25,3.5,-2.63,-1.5,-4.63,-5,-2,-2.5,-1.12,0.75,0.37,1.12,0.12,0.37,0.88,0.5,1.63,5.25,1.37,2.75,-11.25,-10.63,-11.13,-17.87,12.63,0.673195743
-2,-1.75,0.25,-0.75,-2.75,-0.63,0.5,-1,-0.37,-2.75,0.75,0,4.63,-2.75,-1.12,-3.63,-5.25,-2,-2.25,-1.12,1.12,0.25,0.37,0.75,0,1,0.5,2.25,4.88,1.37,2.75,-10,-7.38,-5,12,5.5,0.745000004
-2,-1.75,0.25,-1,-2.63,-0.5,0.5,-0.88,-0.63,-2.88,0.37,0.12,4.75,-2.5,-1.5,1.5,-5.25,-1.88,-2.5,-0.5,0.63,-0.88,1.12,0.63,0.5,1.25,0.88,1.5,4.5,1.5,2.75,-6.63,-4.38,31.75,5.75,-10.5,0.811569257
-2,-1.75,0.12,-0.75,-2.5,-0.63,0.63,-0.75,-0.75,-2.75,0.63,0,3.63,-2.63,-1.25,0.5,-5.25,-2,-2.13,-1,0.25,0,1.25,0.63,0.63,0.5,0.25,1.63,4.88,1.5,3.13,-4.75,11,0,-10.13,-4.75,0.86964982
-2,-1.88,0,-0.75,-2.5,-0.37,0.63,-1,-0.75,-2.75,0.37,0.25,11.88,-3.13,-1.12,0.75,-5.25,-1.5,-2.5,-1.5,0.88,0,1,0.75,-0.12,0.75,0.25,1.75,4.75,1.88,2.88,27.25,5.75,-0.88,-4.38,-21.62,0.917661603
-2,-1.88,0.12,-0.75,-2.25,-0.5,0.25,-1,-0.63,-2.75,0.5,0.25,5.63,-2.75,-1.25,-0.75,-4.88,-2.13,-2.63,-0.75,0.63,0.37,1.37,0.25,0.12,1,0.5,1.75,5.38,1.63,2.63,-0.5,-10.13,-0.12,-35.25,-9,0.955139775
-2,-1.88,0,-0.63,-2.63,-0.63,0.5,-0.88,-0.75,-2.63,0.63,0.37,4.25,-3,-1.25,-4.25,-5.25,-2,-2.38,-1.12,1.37,0.12,0.75,0.37,0.12,0.88,0.37,2.38,5.25,1.25,2.75,-10.75,-0.25,-16.5,-4.25,6,0.982337745
-2,-1.88,0.25,-0.88,-2.5,-0.5,0.63,-0.88,-0.5,-2.75,0.75,0,4.5,-2.75,-1,1.63,-5.13,-1.88,-2.38,-0.63,1.12,-0.37,0.88,0.63,0.12,1.37,1.12,1.88,4.25,1.37,2.75,-4.88,-18.62,-4.63,5.38,-5.38,0.999981756
-2,-1.75,0.12,-0.75,-2.38,-0.5,0.63,-0.88,-0.75,-2.75,0.37,0,2.75,-2.5,-1.25,-0.88,-5.13,-1.88,-2.13,-0.75,0.63,-0.12,1.12,0.75,0.75,0.88,0.75,1.5,4.88,1.5,2.75,-20.12,-8.63,21.75,-0.37,-9.75,1.009115546
-2,-1.88,0.12,-0.63,-2.5,-0.5,0.63,-0.88,-0.75,-2.75,0.63,-0.12,5.38,-3,-1.25,0,-5.25,-1.37,-2.25,-1.5,0.75,-0.25,1,1,0.37,0.37,-0.12,1.75,4.88,1.5,2.88,0.25,8.13,-11.25,1.88,5.88,1.011006027
-2,-1.88,0.12,-0.75,-2.5,-0.5,0.5,-1,-0.63,-2.75,0.37,0.25,4.88,-2.63,-1.25,0.25,-4.88,-1.63,-2.75,-1,0.88,-0.25,1.63,0.75,-0.25,1,0.37,1.63,4.75,1.75,2.75,5.75,-5.63,-14,-4.63,-10,1.007111079
-2,-1.88,0.12,-0.63,-2.38,-0.63,0.5,-0.88,-0.75,-2.63,0.63,0.12,3.5,-2.63,-1.37,-9.88,-5,-2.13,-2.5,-1,0.63,0.25,1.25,0,0.25,0.88,0.5,1.63,5.13,1.5,2.5,-9.38,-9.13,-1.37,-14.38,7.88,0.999115379
-2,-1.88,0.25,-0.63,-2.38,-0.5,0.5,-0.88,-0.5,-2.75,0.63,0,4.75,-2.88,-0.88,-4.38,-5.25,-1.75,-2.38,-1.12,1.25,-0.25,0.37,0.5,0.12,1,0.5,2,4.75,1.12,2.75,-9.13,5.13,-15.75,12.88,7.13,0.98902751
-2,-1.88,0.12,-0.75,-2.5,-0.63,0.5,-0.88,-0.5,-2.88,0.5,0.25,4.88,-2.88,-1.12,1.5,-5,-1.88,-2.5,-0.63,0.88,-0.63,1.12,0.5,0.37,1.25,1,1.37,4.38,1.63,2.75,-7,-4.38,17.62,10.88,-10.5,0.979302083
-2,-1.75,0,-0.75,-2.5,-0.63,0.63,-0.63,-0.75,-2.88,0.63,0.12,4,-2.5,-1.5,0,-5.13,-1.88,-1.88,-0.88,0.37,-0.12,1.12,0.37,0.5,0.63,0.25,1.37,4.88,1.5,3,-4.63,12.63,3.88,-0.37,-10.38,0.972884319
-2,-1.88,0.12,-0.63,-2.5,-0.63,0.63,-1,-0.75,-2.75,0.63,0.12,8,-2.63,-1.25,0.37,-5.13,-1.5,-2.5,-1.25,0.88,-0.25,0.88,0.88,-0.12,0.88,0.12,1.75,4.63,1.75,2.88,26.87,9.63,-14.63,0.37,-13.13,0.972986492
-2,-1.88,0.12,-0.75,-2.5,-0.5,0.37,-0.88,-0.63,-2.88,0.63,0.12,4.63,-3.13,-1.25,-0.88,-5,-2.13,-2.63,-1,0.75,0.12,1.5,0.5,0.25,0.88,0.63,1.75,5.25,1.63,2.63,4,0.25,-15,-23.25,-13.63,0.982439334
