0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-1.88,-1.25,-0.25,-1.75,-2.5,-0.37,-1,-0.88,-0.25,-1,0.37,0,-1.88,-0.5,0,4.38,-0.37,0.25,1.37,1.88,0.25,-0.88,-0.75,0.12,-0.12,-0.63,-0.63,-1.25,-0.12,0.12,0.25,-10,31.12,4.25,1.12,-5.5,0.885316962
-1.75,-1.37,-0.37,-1.63,-2.5,-0.37,-0.75,-1.12,-0.37,-1.12,0.5,-0.12,1.37,-0.37,0.12,-0.5,-0.5,0.25,1.37,1.75,0,-1,-0.75,0.25,-0.25,-0.63,-0.63,-1.37,-0.25,0,0.25,1.37,6.13,-5.13,-9.88,0.37,0.844200788
-1.75,-1.12,-0.37,-1.75,-2.38,-0.37,-0.75,-0.88,-0.37,-1,0.5,-0.12,1.12,-0.5,-0.12,0.12,-0.63,0.25,1.37,1.37,0,-0.75,-0.63,0.12,-0.25,-1.12,-0.37,-1.37,-0.12,0.25,0.12,21.87,7.13,-15.38,-4.88,-8,0.801962439
-1.75,-1.25,-0.12,-1.63,-2.5,-0.25,-0.75,-1.12,-0.37,-1,0.5,-0.37,1.37,-0.63,0.12,0.37,-0.63,0.63,1.12,1.25,0.37,-0.75,-0.75,0.5,-0.63,-1.5,-0.12,-1.5,-0.12,0.37,0,26.37,4.88,-14.63,-5.13,-16.12,0.762194301
-1.75,-1,-0.25,-1.75,-2.38,-0.37,-0.88,-1.25,-0.37,-1.12,0.37,-0.25,2.75,-0.88,0,-0.25,-0.5,0.63,1.12,0.88,0.63,-0.75,-0.88,0.5,-1,-1.25,0,-1.37,-0.12,0.37,-0.12,6.38,-0.25,0.25,-6.13,-15.25,0.727520494
-1.75,-1.5,-0.12,-1.88,-2.38,-0.37,-0.88,-1,-0.25,-1,0.37,0,2.38,-0.63,0.12,-0.25,-0.37,0.5,0.75,1.12,0.63,-0.88,-0.5,0.63,-1.37,-0.88,-0.25,-1.5,0.37,0.12,-0.12,4.5,0.25,-14.88,-34,-15.75,0.69970604
-1.88,-1.5,-0.25,-1.63,-2.25,-0.25,-0.88,-1,-0.37,-1.12,0.5,0.12,1.5,-0.5,0,-0.25,-0.12,0.5,0.63,1.75,0.63,-1,-0.25,0.25,-1.37,-0.75,-0.25,-1.37,0.37,0,-0.25,-10.13,-10.38,4.75,-15.38,-3.75,0.680309187
-1.75,-1.63,-0.25,-1.75,-2.25,-0.37,-0.88,-1.12,-0.25,-1.12,0.37,0,0.63,-0.5,-0.12,-1.25,-0.37,0.25,0.88,1.75,0.5,-0.5,-0.37,0,-0.88,-0.88,-0.25,-0.88,0.12,-0.12,-0.12,-10,-4.63,-24,-3.75,17.75,0.670021747
-1.75,-1.37,-0.25,-1.75,-2.38,-0.37,-0.75,-1,-0.25,-0.88,0.63,0.12,0.5,-0.63,0.12,-5.63,-0.37,0.12,1,1.63,0.5,-0.25,-0.63,-0.25,-0.88,-0.88,-0.25,-1,-0.12,-0.25,0,-9.88,0.25,-23.37,-4.63,6.75,0.668585411
-1.88,-1.37,-0.25,-1.63,-2.38,-0.5,-0.88,-1,-0.37,-0.88,0.88,0.5,0.37,-0.75,0,-4.75,-0.37,-0.12,1.12,1.5,0.25,-0.37,-0.75,-0.37,-0.75,-1,0.12,-0.75,-0.5,-0.12,0,-9.75,-2.25,-14.5,22.37,5.63,0.675492092
-1.88,-1.5,-0.12,-1.63,-2.25,-0.5,-0.75,-1,-0.12,-1,0.63,0.25,1,-0.63,0.37,-2.25,-0.5,0.25,1.12,1.5,1,-0.75,-1.25,0.12,-0.75,-1,0.5,-1.25,-0.63,0,0,0.12,-15.88,-9.13,27.12,4.25,0.689397463
-1.75,-1.37,-0.12,-1.75,-2.5,-0.25,-0.88,-1.12,0,-0.75,0.63,-0.12,1.5,-0.75,0.37,0.5,-0.75,0.25,1,1.5,1.12,-0.63,-1.37,0.25,-1,-0.88,0.25,-1.63,-0.5,0.12,0,-1.37,-8.13,1.75,9.5,-10.5,0.709168452
-1.88,-1.63,-0.12,-1.63,-2.63,-0.25,-0.88,-1,-0.25,-1,0.75,-0.25,0.88,-0.63,0.25,6,-0.5,0.37,0.88,1.63,0.75,-1,-1.12,0.37,-0.88,-0.5,0.25,-1.63,-0.37,0.12,0,-17.5,-15.5,32.63,4.13,-11.13,0.733178384
-1.75,-1.37,-0.25,-1.75,-2.5,-0.25,-0.88,-0.75,-0.37,-1.12,0.37,0,1,-0.37,0.25,5.5,-0.5,0.63,1,1.88,0.88,-1.25,-0.75,0.37,-0.88,-0.37,0,-1.88,-0.12,0,0,-15.88,-4.75,11.63,-0.5,-0.12,0.760014839
-1.88,-1.37,-0.12,-1.75,-2.38,-0.37,-0.88,-1,-0.12,-1,0.5,0,0.12,-0.37,0.12,1.75,-0.5,0.37,0.88,1.88,0.63,-1.12,-0.75,0.12,-0.63,-0.37,-0.5,-1.75,-0.12,0,0,-9.13,12.88,12.25,-10.25,1,0.788938273
-1.75,-1.12,-0.25,-1.75,-2.38,-0.12,-0.75,-1,-0.37,-1.37,0.63,0,-0.37,-0.25,0,-0.88,-0.37,0.37,1.5,2,0.25,-1,-0.5,0.12,-0.25,-0.5,-0.63,-1.5,-0.12,0,0.25,-4.38,26.25,0.12,-10.75,-4.75,0.820316871
-1.75,-1.25,-0.25,-1.75,-2.5,-0.37,-0.63,-0.88,-0.37,-1.12,0.5,0,0.75,-0.37,0,-0.12,-0.37,0.37,1.5,1.88,0,-0.75,-0.75,-0.25,-0.5,-1,-0.75,-1.37,-0.12,0,0.12,6.5,6.75,-11.5,-0.75,2.38,0.855533045
-1.75,-1.25,-0.25,-1.63,-2.38,-0.37,-0.75,-1,-0.37,-1,0.37,-0.12,1,-0.75,-0.12,0.12,-0.63,0.37,1.25,1.5,0.12,-0.63,-0.75,0.12,-0.37,-1.25,-0.37,-1.25,-0.25,0.25,0,27.25,5.88,-15.25,0.75,-8.25,0.895830009
-1.75,-1.25,-0.25,-1.5,-2.5,-0.25,-0.75,-1,-0.37,-1,0.5,-0.37,1.37,-0.88,0.37,0,-0.63,0.63,1.25,1.25,0.5,-0.63,-0.75,0.63,-0.63,-1.25,-0.12,-1.5,-0.25,0.37,0.12,20.25,-0.12,-15.63,0,-20.75,0.940615209
-1.75,-1.12,-0.25,-1.75,-2.5,-0.5,-0.75,-1.12,-0.25,-1,0.25,-0.37,3.63,-0.88,0.25,0.12,-0.5,0.63,1.12,1,0.63,-0.88,-1,0.63,-1,-1.12,-0.12,-1.5,-0.12,0.25,-0.25,10.75,-10.5,-15.38,-12.88,-15.25,0.986824542
-1.88,-1.63,-0.25,-1.75,-2.25,-0.12,-0.88,-1,-0.25,-1,0.25,0,2.75,-0.63,0.25,0,-0.25,0.63,0.63,1.63,0.63,-0.88,-0.25,0.5,-1.37,-0.88,-0.25,-1.37,0.37,0.25,-0.12,-5.75,-9.88,-15.13,-31.25,-4.38,1.030418879
-1.88,-1.5,-0.25,-1.75,-2.38,-0.12,-0.88,-0.88,-0.37,-1.12,0.12,0.5,2.13,-0.63,-0.12,0.12,-0.25,0.37,0.63,1.37,0.5,-0.88,-0.37,0.37,-1.12,-0.75,-0.12,-1.37,0.25,0.12,-0.12,-10.38,0.37,-4.75,-16.87,6.88,1.068423168
-1.88,-1.5,-0.12,-1.75,-2.13,-0.5,-1,-1,-0.37,-1,0.37,0.25,-0.12,-0.63,0,-11.75,-0.37,0.25,1,1.63,0.5,-0.5,-0.5,0,-0.88,-0.88,-0.25,-0.75,0.12,-0.12,0,-10,-4.75,-24.62,-2.38,26.62,1.099692411
-1.75,-1.37,-0.25,-1.5,-2.38,-0.5,-0.75,-1,-0.37,-0.88,0.75,0.12,0.12,-0.63,-0.25,-3.38,-0.37,0.12,0.88,1.63,0.5,-0.5,-0.63,-0.37,-0.75,-0.75,-0.37,-0.88,-0.37,-0.25,0,-10.75,5.63,-22.62,1.37,5.88,1.124570974
-1.75,-1.5,-0.25,-1.5,-2.5,-0.5,-0.88,-1,-0.25,-0.88,0.75,0.37,0.75,-0.75,0.25,-4.38,-0.5,-0.12,1.12,1.63,0.5,-0.37,-1,-0.25,-0.88,-0.88,0.37,-1.12,-0.5,0,0,-9.75,-2.5,-14,27.62,5.13,1.144341434
-1.75,-1.37,-0.12,-1.75,-2.5,-0.5,-0.75,-1,-0.12,-1,0.63,-0.37,1.37,-0.63,0,-4.13,-0.75,0.37,1.12,1.37,1,-0.25,-1.25,0.12,-0.75,-1.12,0.37,-1.25,-0.5,0,0,-4.63,-20.25,-8,7.38,4.38,1.1606813
-1.88,-1.5,-0.12,-1.88,-2.5,-0.37,-0.88,-1,-0.25,-0.88,0.75,-0.12,1.25,-0.63,0.25,7,-0.88,0.25,1.12,1.37,0.75,-0.88,-1.12,0.12,-0.88,-0.75,0.25,-1.5,-0.37,0,-0.12,-6.38,-19.37,18.5,6.88,-10.75,1.175245281
-1.88,-1.5,-0.12,-1.75,-2.38,-0.37,-0.88,-1,-0.12,-1.12,0.63,0,1.25,-0.25,0.37,4.88,-0.63,0.37,0.88,1.88,0.63,-1,-0.63,0.37,-1,-0.5,0.12,-1.75,-0.25,0,-0.12,-32.63,-3.88,37.63,-0.63,-9.88,1.189475515
-1.88,-1.5,-0.12,-1.75,-2.38,-0.12,-0.88,-0.75,-0.12,-1.12,0.5,0,0.75,-0.5,0.12,7.13,-0.5,0.37,0.88,2,0.75,-1.12,-1,0.25,-0.75,-0.5,-0.25,-1.5,-0.12,0,0,-15,7.88,3.88,-5.38,-9.88,1.204385228
-1.75,-1.5,-0.37,-1.75,-2.25,-0.37,-0.88,-1,-0.25,-1.12,0.37,-0.12,-1.63,-0.5,-0.12,4.75,-0.5,0.37,1.25,1.75,0.25,-1.25,-0.63,0.12,-0.25,-0.63,-0.63,-1.5,0,0.12,0.25,-9.5,27,4.5,-10,-5.88,1.220538267
-1.88,-1.12,-0.37,-1.63,-2.5,-0.37,-0.75,-0.88,-0.37,-1,0.5,0,0.63,-0.37,-0.37,0.37,-0.37,0.25,1.37,1.88,0,-0.88,-0.75,-0.12,-0.5,-0.88,-0.63,-1.5,-0.12,0,0,0.63,14.25,-10.88,-10.5,6,1.237936735
-1.75,-1.12,-0.25,-1.75,-2.5,-0.37,-0.75,-0.88,-0.37,-1.12,0.5,-0.12,1.12,-0.63,-0.12,-0.12,-0.37,0.25,1.5,1.37,0.12,-0.63,-0.75,0.5,-0.25,-1.12,-0.25,-1.25,-0.25,0.37,0.12,16.75,6.13,-15.88,1.12,-8.5,1.256042159
-1.75,-0.88,-0.25,-1.63,-2.5,-0.25,-0.75,-1,-0.37,-0.88,0.5,-0.37,2.75,-0.75,-0.25,0.25,-0.5,0.63,1.25,1.25,0.37,-0.75,-0.75,0.63,-0.63,-1.25,-0.12,-1.37,-0.25,0.5,0.12,30.12,-5.63,-15,-0.63,-21.12,1.273840016
-1.88,-1,-0.12,-1.63,-2.5,-0.37,-0.88,-1.12,-0.25,-0.88,0.5,-0.12,2.5,-0.63,0,0.37,-0.5,0.75,1.12,1.25,0.5,-0.88,-1,0.63,-1.12,-1.25,-0.12,-1.37,0.12,0.37,-0.12,6.5,-10.5,-14.63,-2.63,-15.13,1.289814647
-1.88,-1.37,-0.25,-1.75,-2.5,-0.37,-0.88,-1.12,-0.25,-1.12,0.12,-0.12,1.63,-0.75,-0.12,-0.12,-0.12,0.5,0.75,1.5,0.5,-0.75,-0.37,0.75,-1.25,-0.88,-0.12,-1.5,0.5,0.12,-0.25,4.13,-9.75,-14.63,-26.75,-8.75,1.30163436
-1.75,-1.5,-0.25,-1.88,-2.38,-0.25,-1,-1,-0.37,-1.12,0.25,0.25,2.88,-0.5,0,-0.63,-0.37,0.37,0.75,1.88,0.63,-0.88,-0.37,0.12,-1.25,-0.75,-0.25,-1.25,0.37,0,0,-6,-10.13,-10,-9.63,7.63,1.305687535
-1.75,-1.5,-0.12,-1.63,-2.13,-0.5,-0.88,-1,-0.37,-0.88,0.5,0,0.25,-0.5,-0.25,-5.13,-0.25,-0.12,1,1.5,0.37,-0.12,-0.63,-0.37,-0.88,-0.75,-0.25,-1,-0.12,-0.25,0,-9.75,10.75,-17.12,6.88,6.75,1.297521363
-1.75,-1.5,0,-1.63,-2.38,-0.37,-0.75,-1,-0.25,-1,0.75,-0.12,1.12,-0.75,0.63,-4.38,-0.63,0.37,1,1.63,1,-0.63,-1.12,0.12,-0.88,-0.75,0.25,-1.37,-0.37,0,0,-6.5,-9.75,7.63,6,-6,1.27417313
-1.75,-1.63,-0.12,-1.75,-2.5,-0.25,-0.75,-0.88,-0.25,-1.25,0.37,0,1.37,-0.25,0.12,1.75,-0.5,0.37,1,1.88,0.75,-1.37,-0.75,0.25,-0.63,-0.37,-0.25,-1.63,0,0.12,0,-14.63,7.75,8,-0.25,-9.38,1.236394201
-1.75,-1.25,-0.25,-1.75,-2.38,-0.5,-0.75,-0.88,-0.37,-1.12,0.5,-0.12,0.88,-0.37,-0.12,0,-0.37,0.12,1.25,1.63,-0.12,-0.88,-0.75,-0.12,-0.37,-1.12,-0.63,-1.25,-0.12,0.12,0.12,7.88,6.5,-15.38,-8.63,-2.13,1.18794046
-1.75,-1,-0.12,-1.75,-2.38,-0.25,-0.75,-1,-0.37,-1,0.5,-0.37,2,-1,0.25,0.12,-0.5,0.88,1.25,1.12,0.63,-0.75,-0.88,0.63,-1.12,-1.25,-0.25,-1.37,0,0.37,-0.12,5.88,-0.12,-15.13,-7.63,-14.63,1.133250535
-1.75,-1.5,-0.25,-1.75,-2.38,-0.25,-0.88,-1,-0.25,-1.12,0.37,0.25,2.75,-0.63,0.12,0,-0.12,0.5,0.63,1.63,0.5,-1,-0.5,0.37,-1.12,-0.75,-0.25,-1.37,0.12,-0.12,-0.12,-10.38,0,-11.38,-13.88,16.75,1.075947386
-1.75,-1.37,-0.12,-1.75,-2.38,-0.5,-0.88,-1,-0.37,-1,0.75,0.12,0.63,-0.63,-0.12,-4.13,-0.25,0,1.12,1.63,0.37,-0.37,-1,-0.25,-0.75,-0.88,0,-1,-0.37,0,0,-9.75,3.88,-10.38,6.88,5.13,1.018456258
-1.75,-1.37,-0.12,-1.63,-2.5,-0.37,-0.88,-1.12,0,-1,0.63,-0.37,1.25,-0.63,0.37,-4.38,-0.63,0.37,1,1.5,0.88,-0.88,-1.37,0.25,-0.88,-0.37,0.37,-1.63,-0.25,0,0,-17.37,-10.25,32.88,7.13,-10.13,0.962164576
-1.88,-1.5,0,-2,-2.38,-0.37,-0.88,-1,-0.12,-1.25,0.25,0,0.75,-0.37,0.12,2,-0.37,0.5,1,1.88,0.63,-1.25,-0.5,0.12,-0.37,-0.37,-0.37,-1.5,0,0.12,0.25,-9,16.37,8.38,-10.5,0.25,0.907717033
-1.75,-1.25,-0.12,-1.63,-2.5,-0.37,-0.88,-1,-0.37,-1.12,0.5,-0.12,0.75,-1,-0.12,-0.12,-0.37,0.5,1.12,1.63,0.12,-0.75,-0.75,0.25,-0.63,-1,-0.37,-1.5,-0.12,0.37,0,26.5,4.75,-15,-4.88,-8.75,0.855279339
-1.75,-1.12,-0.25,-1.75,-2.5,-0.25,-0.5,-1.12,-0.37,-1.12,0.37,0.12,3.88,-0.88,0.12,0,-0.5,0.63,1,1.25,0.5,-1,-0.75,0.75,-1.12,-1,-0.12,-1.25,0.37,0.25,-0.12,4.13,-9.88,-15.13,-22.62,-15,0.804774291
-1.75,-1.5,-0.12,-1.75,-2.38,-0.37,-1,-1,-0.25,-1.12,0.12,0.25,2.63,-0.63,0.12,-0.88,-0.12,0.37,0.75,1.75,0.63,-0.75,-0.37,0,-0.75,-0.75,-0.37,-0.75,0,-0.25,0,-15.38,-5,-42.13,-9.75,32,0.756053826
-1.75,-1.37,-0.25,-1.63,-2.38,-0.37,-0.88,-1,-0.37,-1,0.75,0.75,0.63,-0.5,0.25,-4.88,-0.5,0.12,1.12,1.63,0.75,-0.37,-0.88,0.12,-0.75,-0.88,0.25,-1.12,-0.37,0,0,-4.88,-20.5,-4.63,30.25,-1.37,0.709031602
-1.88,-1.5,-0.25,-1.63,-2.25,-0.37,-0.88,-1.12,-0.25,-1,1,-0.25,1.37,-0.75,0.5,0.37,-0.63,0.63,1,1.88,0.75,-0.88,-1,0.37,-0.88,-0.25,0,-1.63,-0.12,0.12,0,-24.75,-4.63,22.5,-0.5,0.63,0.663748032
-1.75,-1.37,-0.25,-1.75,-2.63,-0.37,-1,-1,-0.25,-1.12,0.5,-0.12,-1.88,-0.5,-0.12,-0.25,-0.37,0.37,1.12,1.88,0.12,-1,-0.63,0.12,-0.37,-0.5,-0.75,-1.25,-0.12,0.12,0.25,1.5,21.5,-1.25,-9.5,0.75,0.620375577
-1.75,-1.25,-0.25,-1.63,-2.75,-0.5,-0.75,-1,-0.25,-1,0.5,-0.12,2,-0.88,-0.12,0.12,-0.5,0.63,1.37,1.37,0.37,-0.63,-0.75,0.63,-0.63,-1.25,-0.12,-1.37,-0.25,0.37,0.12,8.88,-6.25,-14.75,0,-15.5,0.579201508
-1.75,-1.12,-0.12,-1.75,-2.5,-0.25,-0.75,-1.12,-0.25,-1,0.37,-0.25,2.75,-0.5,0,-0.12,-0.25,0.63,0.75,1.5,0.5,-1,-0.12,0.5,-1.37,-0.88,-0.25,-1.5,0.37,0.25,-0.12,-5.25,-10.38,-11.25,-20.75,-4.38,0.54064281
-1.88,-1.5,-0.25,-1.63,-2.25,-0.25,-0.88,-1,-0.37,-1.12,0.63,0.37,0.25,-0.5,0,-5,-0.25,0.25,0.88,1.63,0.37,-0.25,-0.5,-0.25,-0.88,-0.88,-0.25,-1,0,-0.25,0.12,0,-0.5,-17.5,-4.38,10.5,0.50532953
-1.75,-1.5,-0.25,-1.5,-2.5,-0.5,-0.88,-1,-0.37,-1,0.63,0.12,1.12,-0.63,0.37,-4.63,-0.63,0.37,1,1.5,1.12,-0.63,-1.25,-0.25,-0.88,-1,0.37,-1.37,-0.63,0.12,0,-4.5,-14.88,-2.13,7.25,-5.88,0.474242594
-1.75,-1.63,-0.12,-1.88,-2.5,-0.37,-0.75,-1,-0.25,-1,0.88,0,1.12,-0.25,0.25,5.5,-0.5,0.37,1.12,1.88,0.75,-1.5,-0.63,0.25,-0.88,-0.37,0,-1.88,-0.12,0,0,-14.63,-3.63,7.13,-0.5,-9.5,0.448861641
-1.75,-1.25,-0.37,-1.63,-2.38,-0.37,-0.75,-0.88,-0.37,-1.12,0.63,-0.12,0.75,-0.25,0,0.25,-0.37,0.25,1.5,1.63,0.25,-0.88,-0.75,0.37,0,-0.75,-0.63,-1.5,0,0.12,0,2,6.25,-0.75,-9.75,-0.37,0.431320459
-1.75,-1.5,-0.25,-1.63,-2.25,-0.25,-0.75,-1,-0.5,-1,0.5,-0.37,1.5,-0.88,-0.12,0.25,-0.5,0.75,1.12,1.25,0.37,-0.75,-1,0.88,-1,-1.37,0,-1.37,-0.25,0.5,0,8.13,-5.5,-15.25,-1.12,-15.5,0.42454786
-1.88,-1.5,-0.12,-1.75,-2.5,-0.25,-0.88,-1.12,-0.37,-1.12,0.25,-0.37,1.25,-0.75,0,0,-0.25,0.63,0.5,1.75,0.5,-0.75,-0.12,0.5,-1.37,-0.75,-0.12,-1.5,0.37,0.25,-0.12,-10.63,-9.5,-11.38,-16.37,8.13,0.432146481
-1.75,-1.37,-0.25,-1.5,-2.38,-0.37,-0.75,-1,-0.37,-0.88,0.37,0.25,0,-0.5,0,-4.75,-0.37,-0.12,1.12,1.75,0.37,-0.63,-0.5,-0.25,-0.63,-0.88,-0.25,-1,-0.12,-0.25,0,-9.88,-0.75,-20.37,8,5.88,0.45752507
-1.88,-1.5,-0.12,-1.63,-2.5,-0.37,-0.88,-1,-0.25,-1,0.75,-0.37,0.88,-0.75,0.37,-4.63,-0.75,0.37,1.12,1.63,1,-0.5,-1.12,0.12,-0.88,-0.88,0.37,-1.37,-0.37,0.12,0,-6.13,-8.75,13.75,13.5,-10.88,0.502067039
-1.75,-1.63,-0.12,-1.75,-2.5,-0.25,-0.88,-0.88,-0.37,-1.12,0.37,0,1.37,-0.5,0.12,1.12,-0.5,0.37,1,1.75,0.75,-1.12,-0.75,0.25,-0.75,-0.25,-0.25,-1.75,-0.12,0.12,0.12,-5.38,7.75,6.88,0.12,-9.88,0.563293002
-1.75,-1.25,-0.37,-1.75,-2.5,-0.37,-0.75,-0.88,-0.5,-1.12,0.63,-0.12,0.63,-0.63,-0.25,-0.12,-0.5,0.25,1.25,1.88,0,-0.75,-0.88,0.12,-0.37,-1.12,-0.63,-1.25,-0.12,0.12,0,22,5,-15.63,-4.38,-8.63,0.634900061
-1.75,-1.12,-0.25,-1.75,-2.5,-0.25,-0.88,-1.12,-0.37,-1,0.37,-0.12,2.25,-0.88,0.25,-0.12,-0.5,0.75,1,1.12,0.63,-0.75,-0.88,0.88,-0.88,-1.12,-0.12,-1.5,0.25,0.37,0,4.88,-10.88,0.25,-18.37,-19.12,0.709072377
-1.75,-1.37,-0.12,-1.75,-2.25,-0.12,-1,-1,-0.25,-1.12,0.37,-0.12,2.5,-0.63,0,-0.12,-0.12,0.25,0.63,1.63,0.5,-1,-0.25,0.37,-1,-0.75,-0.12,-0.75,0.12,0,-0.12,-10,-9.75,-25.87,-14.38,13.38,0.779094902
-1.75,-1.37,-0.25,-1.63,-2.13,-0.37,-0.88,-0.88,-0.37,-0.75,0.63,0.25,0.25,-0.5,0,-4,-0.63,0.12,1,1.63,0.37,-0.5,-1,-0.5,-0.75,-0.88,0.37,-1.25,-0.37,0.12,0,-10,-7.88,-13.75,32.13,4.75,0.840573684
-1.75,-1.37,-0.12,-1.63,-2.63,-0.37,-0.75,-1.12,-0.37,-0.75,1,-0.12,1.5,-0.5,0.12,7.25,-0.37,0.5,1,1.88,0.75,-1,-0.88,0.25,-0.88,-0.37,0.25,-1.75,-0.25,0,0,-31.25,-5,38.75,-0.75,-10.13,0.891330562
-1.88,-1.37,-0.25,-1.75,-2.5,-0.37,-0.75,-0.88,-0.37,-1.12,0.63,0.12,-0.75,-0.25,0,0.88,-0.37,0.25,1.12,2,0.37,-1,-0.63,0.12,-0.25,-0.5,-0.75,-1.37,-0.12,0.12,0,-5.13,31.12,-6.5,-10.25,0.12,0.930774716
-1.75,-1.25,-0.25,-1.75,-2.38,-0.37,-0.75,-1,-0.37,-1,0.63,-0.12,1.5,-0.63,-0.25,0,-0.5,0.37,1.37,1.5,0.25,-0.75,-0.75,0.37,-0.63,-1.37,0,-1.25,-0.12,0.5,0.25,21.87,-0.25,-14.38,-4.75,-14.25,0.959284191
-1.88,-1,-0.25,-1.75,-2.5,-0.25,-0.88,-1.12,-0.37,-1,0.37,-0.37,3,-0.63,0.12,-0.25,-0.25,0.63,0.88,1.5,0.63,-0.75,0.12,0.63,-1.25,-0.88,-0.12,-1.5,0.37,0.12,-0.12,-5.38,-9.88,6.38,-26.12,-9.13,0.977766412
-1.88,-1.37,-0.12,-1.75,-2.38,-0.25,-1,-1.12,-0.37,-1,0.25,0.12,1.63,-0.37,0,-10.88,-0.12,0.25,1,1.75,0.5,-0.37,-0.37,0,-0.75,-0.75,-0.25,-0.88,0.12,-0.25,-0.12,-10.13,0.12,-30.37,-4.88,20.62,0.987398488
-1.75,-1.37,-0.25,-1.75,-2.38,-0.37,-0.88,-1,-0.37,-1,0.88,0.37,1,-0.63,0.12,-3.75,-0.63,0.25,1,1.63,0.88,-0.88,-1.25,0.12,-0.88,-1,0.25,-1.37,-0.37,0.12,0,6,-14.88,0.88,9,-5.13,0.989507707
-1.75,-1.63,-0.12,-1.75,-2.5,-0.37,-0.88,-1.12,-0.25,-1.12,0.63,0,0.88,-0.37,0.37,0.88,-0.63,0.37,1.12,2.13,0.75,-1.12,-0.63,0.25,-0.88,-0.25,0,-1.88,-0.25,0.12,-0.12,-20.12,-4.5,6.88,-5.5,-9.5,0.985551992
-1.75,-1.37,-0.25,-1.75,-2.5,-0.5,-0.88,-0.75,-0.37,-1.12,0.63,-0.12,0.37,-0.37,0,-0.25,-0.37,0.37,1.37,1.88,0.12,-0.75,-0.63,0.12,-0.25,-0.75,-0.63,-1.37,0,0,0.12,0.25,6.5,-0.37,-10.5,1.25,0.97716564
